word,sentiment
serios,positive
sermonear,negative
sermón,negative
serpentear,negative
servible,positive
servicial,positive
servicio atento,positive
servicio exquisito,positive
servidumbre,negative
servil,positive
sesgo,negative
sesgos,negative
sesil,negative
sesudo,positive
severamente,negative
severidad,negative
severo,negative
sevicia,negative
sexi,positive
sexy,positive
señas,positive
señorial,positive
shock,positive
shoqueado,positive
sibaritico,positive
sicoterapeuta,negative
sicotico,negative
sigiloso,positive
significativa,positive
significativas,positive
significatividad,positive
significativo,positive
significativos,positive
siiii,positive
silbas,negative
silbido,negative
silenciosa,positive
silenciosas,positive
silencioso,positive
silenciosos,positive
simpatia,positive
simpaticamente,positive
simpatico,positive
simpaticos,positive
simpatizante,negative
simpatizar,positive
simpatía,positive
simple,positive
simples,positive
simpleza,positive
simplicidad,positive
simplifica,positive
simplificacion,negative
simplificada,positive
simplificadas,positive
simplificado,positive
simplificados,positive
simplificando,positive
simplificar,positive
simplificas,positive
simplisimo,positive
simplista,negative
simplón,negative
simpático,positive
sin,negative
sin blanca,negative
sin contratiempos,positive
sin defecto,positive
sin duda,positive
sin escrupulos,negative
sin esfuerzo,positive
sin fundamento,negative
sin motivo,negative
sin pena ni gloria,negative
sin razón,negative
sin sentido,negative
sin tacha,positive
sin valor,negative
sin éxito,negative
sincera,positive
sinceramente,positive
sinceras,positive
sinceridad,positive
sincero,positive
sinceros,positive
sincope,negative
sincuidado,negative
sincuidados,negative
sindrome,negative
sinentusiasmo,negative
sinentusiasmos,negative
singracia,negative
singular,positive
singularidad,positive
siniestra,negative
siniestramente,negative
siniestro,negative
siniestros,negative
sinpiedad,negative
sintetico,negative
sintoma,negative
sintomas,negative
sinuosamente,negative
sinusitis,negative
sinverguenza,negative
sinverguenzas,negative
sinverg¸enza,negative
sinvergüenza,negative
sisar,negative
siseo,negative
siseos,negative
sitiar,negative
snif,negative
sniff,negative
snob,negative
soberbia,negative
soberbias,negative
soberbio,positive
soberbios,negative
soborna,negative
sobornable,positive
sobornar,negative
soborno,negative
sobornos,negative
sobreactuacion,negative
sobreactuada,negative
sobreactuadas,negative
sobreactuado,negative
sobreactuados,negative
sobreactuar,negative
sobrecalentar,negative
sobrecargada,negative
sobrecargadas,negative
sobrecargado,negative
sobrecargados,negative
sobrecogedor,negative
sobrecoger,positive
sobrecogimiento,positive
sobrehumano,negative
sobrenatural,negative
sobrepagada,negative
sobrepagadas,negative
sobrepagado,negative
sobrepagados,negative
sobrepasada,negative
sobrepasadas,negative
sobrepasado,negative
sobrepasados,negative
sobrepasar,positive
sobrepeso,negative
sobrepesos,negative
sobrepujar,positive
sobresalida,positive
sobresalidas,positive
sobresalido,positive
sobresalidos,positive
sobresaliente,positive
sobresalientemente,positive
sobresalientes,positive
sobresalir,positive
sobresaltar,negative
sobresalto,positive
sobrevalorada,negative
sobrevaloradas,negative
sobrevalorado,negative
sobrevalorados,negative
sobrevaluacion,negative
sobrevaluación,negative
sobreviviente,positive
sobrevivientes,positive
sobria,negative
sobrias,negative
sobrio,negative
sobrios,negative
socarron,negative
socarroneria,positive
socava,negative
socavando,negative
socavar,negative
sociable,positive
sociables,positive
socorro,negative
soez,negative
sofista,negative
sofisticacion,positive
sofisticada,positive
sofisticadas,positive
sofisticado,positive
sofisticados,positive
sofocante,negative
sofocantemente,negative
sofocar,negative
sofocarse,negative
sojuzgar,negative
solapado,positive
solaz,positive
solazar,positive
soledad,negative
solemne,positive
solicita,positive
solicitamente,positive
solicitamentes,positive
solicitas,positive
solicito,positive
solicitos,positive
solida,positive
solidamente,positive
solidaridad,positive
solidario,positive
solidas,positive
solido,positive
solidos,positive
solitaria,negative
solitariamente,negative
solitarias,negative
solitario,negative
solitarios,negative
sollozar,negative
sollozo,negative
solo,negative
soltero,negative
solucionador,positive
solucionar,positive
solvencia,positive
solvencias,positive
solícitamente,positive
solícito,positive
sombra,negative
sombreada,negative
sombreadas,negative
sombreado,negative
sombreados,negative
sombria,negative
sombrio,negative
sombrios,negative
sombrío,negative
somero,negative
someter,negative
sometida,negative
sometidas,negative
sometido,negative
sometidos,negative
sonido,negative
sonreir,positive
sonreír,positive
sonriendo,positive
sonriente,positive
sonrientes,positive
sonrisa,positive
sonrisas,positive
sonrosada,positive
sonrosadas,positive
sonrosado,positive
sonrosados,positive
sonso,positive
soplar,negative
soplón,negative
soponcio,negative
soporifera,negative
soporiferas,negative
soporifero,negative
soporiferos,negative
soportable,negative
soportar,negative
sorda,negative
sordas,negative
sordida,negative
sordidas,negative
sordidez,negative
sordido,negative
sordidos,negative
sordo,negative
sordos,negative
sorna,negative
sorprende,positive
sorprendente,positive
sorprendentemente,positive
sorprender,positive
sorpresa,positive
sorpresivamente,positive
sorpresivo,positive
sorry,negative
sortilegio,positive
sosa,negative
sosas,negative
sosegada,positive
sosegadas,positive
sosegado,positive
sosegados,positive
sosegar,positive
sosegarse,positive
soseria,negative
sosiego,positive
soso,negative
sosos,negative
sospecha,negative
sospechar,negative
sospechas,negative
sospechosa,negative
sospechosas,negative
sospechoso,negative
sospechosos,negative
sostenibilidad,positive
sostenible,positive
sostenibles,positive
soñar,positive
soñar despierto,positive
suave,positive
suavemente,positive
suavidad,positive
suaviza,positive
suavizar,positive
suavizarse,positive
subalimentacion,negative
subalterno,negative
subdesarrollado,negative
subdesarrollados,negative
subestimar,negative
subir,positive
subirse por las paredes,negative
subito,positive
sublevación,negative
sublime,positive
sublimes,positive
submundo,negative
subnormal,negative
subordinacion,negative
subordinación,negative
subordinada,negative
subordinadas,negative
subordinado,negative
subordinados,negative
subordinar,negative
subrepticio,positive
subsanable,positive
subscribirse,positive
subsidia,positive
subsidiando,positive
subsiguiente,positive
substituible,negative
subvaloracion,negative
subvencionado,positive
subvencionados,positive
subvencionar,positive
subversion,negative
subversiva,negative
subversivamente,negative
subversivas,negative
subversivo,negative
subversivos,negative
subversión,negative
subvertir,negative
subyugacion,negative
subyugación,negative
subyugar,positive
succiones,negative
sucedaneo,negative
sucia,negative
sucias,negative
suciedad,negative
sucio,negative
sucios,negative
sucisimo,negative
sucumbir,negative
sudaca,negative
sudario,negative
sudarios,negative
sudorosa,negative
sudorosas,negative
sudoroso,negative
sudorosos,negative
suerte,positive
sueño,positive
sueños,positive
suficiencia,negative
suficiente,positive
suficientemente,positive
suficientes,positive
sufre,negative
sufrida,negative
sufridas,negative
sufrido,negative
sufridos,negative
sufrimiento,negative
sufrimientos,negative
sufrir,negative
sufrir angustiosamente,negative
sugerencia,positive
sugerir,positive
suicida,negative
suicidio,negative
suicidios,negative
sujeción,negative
sulfurado,negative
sumergir,negative
sumir,negative
sumisa,negative
sumisamente,negative
sumisas,negative
sumision,negative
sumiso,positive
sumisos,negative
sumo,positive
suntuosa,positive
suntuosamente,positive
suntuosas,positive
suntuosidad,positive
suntuoso,positive
suntuosos,positive
super,positive
supera,positive
superable,positive
superabundancia,positive
superabundante,positive
superada,positive
superadas,positive
superado,positive
superados,positive
superando,positive
superar,positive
superarse,positive
superas,positive
supercheria,negative
superchería,negative
superficial,negative
superficialidad,negative
superficialmente,negative
superflua,negative
superfluas,negative
superfluo,negative
superfluos,negative
superior,positive
superiores,positive
superioridad,positive
superlativo,positive
supero,positive
superos,positive
superrefinado,positive
supersaturado,negative
supersticion,negative
supersticiosa,negative
supersticiosas,negative
supersticioso,positive
supersticiosos,negative
superstición,negative
supervivencia,positive
superó,positive
suplicante,positive
suplicar,negative
suplicas,negative
suplicio,negative
supremacia,positive
supremacía,positive
supremamente,positive
supremo,positive
supremos,positive
supresion,negative
supresión,negative
suprimible,positive
suprimir,negative
surrealista,positive
surrealistas,positive
surtido,negative
susceptible,negative
suscribir,positive
suscribirse,positive
suspender,positive
suspendida,negative
suspendidas,negative
suspendido,negative
suspendidos,negative
suspensión,negative
suspenso,positive
suspicaz,negative
sustancioso,positive
sustantiva,positive
sustantivas,positive
sustantivo,positive
sustantivos,positive
sustituible,positive
sustituir,negative
sustituto,negative
susto,positive
sustos,negative
sustraer,negative
sutil,positive
sutileza,negative
sutilidad,negative
synchytrium,positive
sí,positive
síndrome,negative
sólidamente,positive
sólido,positive
sólo,negative
sórdido,negative
súper,positive
súplica,negative
súplicas,negative
tabu,negative
tabú,negative
tacaña,negative
tacañas,negative
tacaño,negative
tacaños,negative
tacha,negative
tachar,negative
taciturnidad,negative
taciturno,negative
taima,positive
taimada,negative
taimadas,negative
taimado,positive
taimados,negative
taimeria,positive
tajantemente,negative
taladros,negative
talento,positive
talentos,positive
talentoso,positive
talentosos,positive
tambaleada,negative
tambaleadas,negative
tambaleado,negative
tambaleados,negative
tambaleante,positive
tambalear,positive
tambalearse,negative
tangible,positive
tanque,negative
tanques,negative
tapagujeros,negative
taquillera,positive
taquilleras,positive
tarado,negative
tarambana,negative
tarasca,negative
tardanza,negative
tardia,negative
tardias,negative
tardio,negative
tardios,negative
tardío,negative
tartamudea,negative
tartamudear,negative
tartamudeo,negative
tartamudeos,negative
tartamudeó,negative
tarugo,negative
tediosa,negative
tediosamente,negative
tediosas,negative
tedioso,negative
tediosos,negative
temazo,positive
temblar,negative
temblor,negative
tembloroso,negative
temblón,negative
temer,negative
temeraria,negative
temerarias,negative
temerario,negative
temerarios,negative
temeridad,negative
temerosa,negative
temerosamente,negative
temerosas,negative
temeroso,negative
temerosos,negative
